id,radius,length,pd_radius,pd_length,sld,sld_solvent,model_scale,model_abs
cyl_001584,24.594061,643.976895,0.171027,0.047602,1.80542,1.0,1.0,0.0
cyl_001585,27.162713,928.146946,0.20919,0.056759,7.175533,1.0,1.0,0.0
cyl_001586,117.283048,939.874277,0.155367,0.263193,5.72214,1.0,1.0,0.0
cyl_001587,157.118592,362.085813,0.110798,0.090589,0.747708,1.0,1.0,0.0
cyl_001588,31.180809,417.01711,0.091403,0.08018,0.82561,1.0,1.0,0.0
cyl_001589,78.253798,565.096702,0.258955,0.18536,7.200012,1.0,1.0,0.0
cyl_001590,60.188869,956.654638,0.202277,0.096092,5.187043,1.0,1.0,0.0
cyl_001591,32.377629,475.192497,0.248102,0.190309,6.676763,1.0,1.0,0.0
cyl_001592,72.994825,738.292987,0.239052,0.27042,3.099594,1.0,1.0,0.0
cyl_001593,25.508829,513.40174,0.242462,0.017916,0.924689,1.0,1.0,0.0
cyl_001594,190.552417,899.521905,0.225263,0.100233,5.662429,1.0,1.0,0.0
cyl_001595,89.900315,380.192155,0.243595,0.06947,2.644878,1.0,1.0,0.0
cyl_001596,21.335719,274.036445,0.097144,0.082712,6.279859,1.0,1.0,0.0
cyl_001597,79.761852,416.336163,0.225361,0.262631,2.293653,1.0,1.0,0.0
cyl_001598,71.03625,799.867834,0.12294,0.203563,1.227729,1.0,1.0,0.0
cyl_001599,104.883334,288.763994,0.174805,0.143485,6.208093,1.0,1.0,0.0
cyl_001600,45.628429,265.803253,0.169792,0.037424,1.108198,1.0,1.0,0.0
cyl_001601,64.223719,237.707805,0.238512,0.005501,3.861399,1.0,1.0,0.0
cyl_001602,155.405139,435.226148,0.203395,0.042936,0.614801,1.0,1.0,0.0
cyl_001603,36.479812,421.227145,0.287478,0.015743,7.380155,1.0,1.0,0.0
cyl_001604,108.746266,769.741676,0.228243,0.26051,6.880323,1.0,1.0,0.0
cyl_001605,44.909041,258.068519,0.173076,0.089193,2.918592,1.0,1.0,0.0
cyl_001606,160.778118,790.818677,0.121453,0.115722,5.100543,1.0,1.0,0.0
cyl_001607,151.937825,870.447054,0.06059,0.257278,2.269192,1.0,1.0,0.0
cyl_001608,47.295487,551.364678,0.075746,0.148947,4.047545,1.0,1.0,0.0
cyl_001609,106.806281,586.930796,0.129773,0.226696,4.982861,1.0,1.0,0.0
cyl_001610,125.954467,323.523166,0.01228,0.020938,6.660727,1.0,1.0,0.0
cyl_001611,142.421561,617.124457,0.216276,0.275689,4.268345,1.0,1.0,0.0
cyl_001612,173.947812,245.857038,0.210023,0.100701,6.989498,1.0,1.0,0.0
cyl_001613,134.020739,279.842076,0.15125,0.089866,7.405066,1.0,1.0,0.0
cyl_001614,165.151312,741.9453,0.165117,0.049789,3.784308,1.0,1.0,0.0
cyl_001615,23.311213,571.765017,0.00982,0.097927,7.940199,1.0,1.0,0.0
cyl_001616,198.8431,453.120768,0.226827,0.027444,7.055383,1.0,1.0,0.0
cyl_001617,93.421134,903.566114,0.030384,0.110826,3.657571,1.0,1.0,0.0
cyl_001618,188.207761,689.412752,0.262515,0.21336,6.609465,1.0,1.0,0.0
cyl_001619,27.965863,728.517624,0.131526,0.058272,5.659479,1.0,1.0,0.0
cyl_001620,119.387847,994.100052,0.232868,0.140392,6.605365,1.0,1.0,0.0
cyl_001621,188.445345,570.735581,0.298673,0.2719,1.817676,1.0,1.0,0.0
cyl_001622,22.164843,335.610193,0.2822,0.067073,7.145529,1.0,1.0,0.0
cyl_001623,76.028032,352.240167,0.264223,0.076492,3.304225,1.0,1.0,0.0
cyl_001624,49.248872,869.952531,0.070902,0.142044,6.318467,1.0,1.0,0.0
cyl_001625,72.763269,283.958019,0.150188,0.200632,1.033142,1.0,1.0,0.0
cyl_001626,83.468749,802.6815,0.046552,0.236023,4.547319,1.0,1.0,0.0
cyl_001627,43.157362,726.447558,0.216566,0.101951,4.38314,1.0,1.0,0.0
cyl_001628,95.644297,268.738829,0.058765,0.213268,7.765982,1.0,1.0,0.0
cyl_001629,23.108927,347.861786,0.202968,0.216428,1.706677,1.0,1.0,0.0
cyl_001630,143.513077,251.479349,0.23048,0.21188,0.739363,1.0,1.0,0.0
cyl_001631,125.50992,548.593395,0.261513,0.11826,7.344035,1.0,1.0,0.0
cyl_001632,66.53712,519.013426,0.108692,0.149654,0.560027,1.0,1.0,0.0
cyl_001633,80.139721,989.044865,0.048267,0.138019,1.525991,1.0,1.0,0.0
cyl_001634,31.513236,210.81013,0.271526,0.038068,3.756546,1.0,1.0,0.0
cyl_001635,39.90673,231.885307,0.165273,0.205174,3.012545,1.0,1.0,0.0
cyl_001636,63.028501,343.517648,0.108037,0.18524,5.645927,1.0,1.0,0.0
cyl_001637,68.790863,930.398535,0.092087,0.110406,3.752451,1.0,1.0,0.0
cyl_001638,32.144658,960.322229,0.083687,0.121681,6.182128,1.0,1.0,0.0
cyl_001639,28.577398,548.75254,0.055543,0.075478,6.731904,1.0,1.0,0.0
cyl_001640,24.900801,331.619131,0.031195,0.297489,6.766161,1.0,1.0,0.0
cyl_001641,36.269735,385.127615,0.041738,0.262766,3.187169,1.0,1.0,0.0
cyl_001642,198.354085,833.742244,0.057911,0.103098,4.805877,1.0,1.0,0.0
cyl_001643,69.328155,211.373202,0.240706,0.00959,6.192839,1.0,1.0,0.0
cyl_001644,133.374323,847.12025,0.245713,0.297763,1.236439,1.0,1.0,0.0
cyl_001645,93.28244,594.516144,0.071684,0.083793,4.750927,1.0,1.0,0.0
cyl_001646,111.828364,367.875127,0.114855,0.196444,3.38394,1.0,1.0,0.0
cyl_001647,119.794841,248.299384,0.090037,0.012731,5.933461,1.0,1.0,0.0
cyl_001648,34.698178,254.930115,0.239804,0.292755,5.546426,1.0,1.0,0.0
cyl_001649,72.277809,756.828271,0.257715,0.239219,6.518973,1.0,1.0,0.0
cyl_001650,70.752822,277.018091,0.098016,0.236526,5.804893,1.0,1.0,0.0
cyl_001651,99.579315,248.697024,0.049061,0.260092,0.597388,1.0,1.0,0.0
cyl_001652,29.466164,352.440877,0.081476,0.029712,4.37182,1.0,1.0,0.0
cyl_001653,78.780016,508.902686,0.276262,0.293239,5.333443,1.0,1.0,0.0
cyl_001654,21.029249,455.607151,0.128183,0.224899,2.022507,1.0,1.0,0.0
cyl_001655,135.131291,279.344113,0.249996,0.292559,4.379608,1.0,1.0,0.0
cyl_001656,102.017682,504.155953,0.049004,0.073021,6.713366,1.0,1.0,0.0
cyl_001657,125.395606,584.29876,0.148421,0.016018,6.526944,1.0,1.0,0.0
cyl_001658,135.514049,692.90304,0.193047,0.154593,2.357325,1.0,1.0,0.0
cyl_001659,23.816209,958.168681,0.294283,0.243057,1.81093,1.0,1.0,0.0
cyl_001660,73.253816,889.337793,0.24977,0.264638,7.987401,1.0,1.0,0.0
cyl_001661,35.965862,323.025163,0.013964,0.11595,6.288277,1.0,1.0,0.0
cyl_001662,55.068917,536.603651,0.276481,0.028109,6.091096,1.0,1.0,0.0
cyl_001663,128.731601,771.079698,0.130089,0.180799,7.01167,1.0,1.0,0.0
cyl_001664,41.008862,206.255527,0.087568,0.221034,2.919276,1.0,1.0,0.0
cyl_001665,48.296947,204.671742,0.143754,0.066372,3.243357,1.0,1.0,0.0
cyl_001666,51.761028,208.016339,0.223901,0.222162,1.839452,1.0,1.0,0.0
cyl_001667,172.803964,235.644571,0.20083,0.241963,4.183846,1.0,1.0,0.0
cyl_001668,27.302542,259.158903,0.247714,0.138894,2.410007,1.0,1.0,0.0
cyl_001669,135.657281,215.808526,0.004732,0.145625,3.465747,1.0,1.0,0.0
cyl_001670,121.288001,217.310735,0.166482,0.153517,2.511692,1.0,1.0,0.0
cyl_001671,40.486365,623.423141,0.252886,0.13854,7.520574,1.0,1.0,0.0
cyl_001672,20.232307,253.743357,0.193109,0.079945,2.577837,1.0,1.0,0.0
cyl_001673,23.464373,350.72086,0.072865,0.156315,2.799599,1.0,1.0,0.0
cyl_001674,80.034328,804.795955,0.068138,0.180098,1.233243,1.0,1.0,0.0
cyl_001675,105.7944,488.454507,0.028637,0.225168,1.615787,1.0,1.0,0.0
cyl_001676,44.208811,237.954295,0.096901,0.130551,1.276439,1.0,1.0,0.0
cyl_001677,27.49502,426.256677,0.158915,0.271489,4.074406,1.0,1.0,0.0
cyl_001678,58.134684,259.462212,0.278759,0.011145,3.340102,1.0,1.0,0.0
cyl_001679,60.431112,499.884717,0.052413,0.106815,6.955094,1.0,1.0,0.0
cyl_001680,64.522384,763.975849,0.253529,0.036499,2.834661,1.0,1.0,0.0
cyl_001681,22.364226,381.15312,0.163043,0.058998,5.637921,1.0,1.0,0.0
cyl_001682,112.128486,493.931677,0.132624,0.15981,4.090674,1.0,1.0,0.0
cyl_001683,24.737975,581.951282,0.122452,0.262924,1.333792,1.0,1.0,0.0
cyl_001684,38.171054,494.382922,0.296351,0.270022,4.890979,1.0,1.0,0.0
cyl_001685,106.125397,600.937016,0.088733,0.291582,4.203566,1.0,1.0,0.0
cyl_001686,28.479632,898.46172,0.038541,0.196657,0.573403,1.0,1.0,0.0
cyl_001687,65.553877,218.02464,0.247349,0.008295,6.625629,1.0,1.0,0.0
cyl_001688,107.81951,425.891958,0.054789,0.028362,5.63693,1.0,1.0,0.0
cyl_001689,135.736192,523.856192,0.128915,0.020592,5.309325,1.0,1.0,0.0
cyl_001690,23.714284,230.822139,0.244233,0.26439,6.815655,1.0,1.0,0.0
cyl_001691,25.929123,392.117276,0.129105,0.243969,5.367867,1.0,1.0,0.0
cyl_001692,53.108768,562.586107,0.09732,0.281967,5.229876,1.0,1.0,0.0
cyl_001693,173.652201,336.794364,0.108404,0.186684,7.446776,1.0,1.0,0.0
cyl_001694,29.373353,202.685166,0.209097,0.00256,0.9871,1.0,1.0,0.0
cyl_001695,27.124887,631.091484,0.041989,0.166212,7.68728,1.0,1.0,0.0
cyl_001696,37.763916,765.046903,0.220031,0.207844,5.886714,1.0,1.0,0.0
cyl_001697,23.997631,333.612501,0.256693,0.242824,7.420029,1.0,1.0,0.0
cyl_001698,194.233672,495.429794,0.105985,0.134739,4.13956,1.0,1.0,0.0
cyl_001699,23.848082,236.947444,0.087083,0.121264,2.682273,1.0,1.0,0.0
cyl_001700,166.252154,596.32395,0.287391,0.211342,1.213711,1.0,1.0,0.0
cyl_001701,36.698249,250.435311,0.131959,0.020719,1.561383,1.0,1.0,0.0
cyl_001702,176.914833,529.795719,0.166807,0.048353,1.522725,1.0,1.0,0.0
cyl_001703,98.791567,264.270498,0.183953,0.10111,3.963782,1.0,1.0,0.0
cyl_001704,111.228423,335.029019,0.22134,0.002464,2.286685,1.0,1.0,0.0
cyl_001705,57.144203,603.978183,0.06972,0.203486,2.249284,1.0,1.0,0.0
cyl_001706,22.594489,361.831529,0.01819,0.229133,2.878867,1.0,1.0,0.0
cyl_001707,20.835075,780.876298,0.148991,0.299575,0.889095,1.0,1.0,0.0
cyl_001708,67.887326,674.59773,0.024737,0.036654,5.215665,1.0,1.0,0.0
cyl_001709,29.531613,521.778016,0.208697,0.174762,6.064242,1.0,1.0,0.0
cyl_001710,91.240019,820.34407,0.027674,0.202861,1.757383,1.0,1.0,0.0
cyl_001711,25.091122,370.550724,0.242333,0.085733,0.812967,1.0,1.0,0.0
cyl_001712,71.479352,403.210151,0.036392,0.220491,0.728324,1.0,1.0,0.0
cyl_001713,158.00056,718.978191,0.156581,0.202306,1.977598,1.0,1.0,0.0
cyl_001714,21.265147,239.425406,0.248749,0.132747,5.993447,1.0,1.0,0.0
cyl_001715,187.853385,213.986192,0.192034,0.042722,1.347976,1.0,1.0,0.0
cyl_001716,21.615506,798.067774,0.050378,0.19876,6.882776,1.0,1.0,0.0
cyl_001717,91.479132,885.896387,0.267534,0.212505,2.581821,1.0,1.0,0.0
cyl_001718,39.642717,780.449463,0.17384,0.131825,2.019347,1.0,1.0,0.0
cyl_001719,102.702646,379.061526,0.229121,0.181289,3.359635,1.0,1.0,0.0
cyl_001720,126.206617,723.818023,0.209571,0.078408,6.85092,1.0,1.0,0.0
cyl_001721,86.556505,314.835884,0.192571,0.227282,3.899269,1.0,1.0,0.0
cyl_001722,98.406195,541.821115,0.177088,0.065646,7.734846,1.0,1.0,0.0
cyl_001723,45.69141,936.341457,0.016124,0.186799,3.32663,1.0,1.0,0.0
cyl_001724,29.909088,779.29947,0.224336,0.088701,4.679325,1.0,1.0,0.0
cyl_001725,20.090257,396.80665,0.003489,0.173649,6.618411,1.0,1.0,0.0
cyl_001726,54.919748,543.021013,0.07525,0.24468,1.511809,1.0,1.0,0.0
cyl_001727,144.501946,677.826228,0.103533,0.171714,5.999276,1.0,1.0,0.0
cyl_001728,162.603246,806.018733,0.109275,0.147695,4.82755,1.0,1.0,0.0
cyl_001729,22.468487,281.469398,0.234644,0.03072,4.725686,1.0,1.0,0.0
cyl_001730,78.886103,512.76074,0.083017,0.155958,4.366589,1.0,1.0,0.0
cyl_001731,57.63566,413.349332,0.243906,0.176086,1.553571,1.0,1.0,0.0
cyl_001732,178.005238,973.711791,0.244798,0.25697,4.706486,1.0,1.0,0.0
cyl_001733,96.249199,403.901709,0.191366,0.125501,1.667262,1.0,1.0,0.0
cyl_001734,181.969846,793.127842,0.272759,0.064765,2.416227,1.0,1.0,0.0
cyl_001735,45.456533,384.866593,0.277634,0.099121,6.703562,1.0,1.0,0.0
cyl_001736,78.996976,664.442941,0.299974,0.280796,1.187788,1.0,1.0,0.0
cyl_001737,90.91753,492.468326,0.06958,0.12538,3.070891,1.0,1.0,0.0
cyl_001738,72.569433,518.200714,0.197167,0.22373,3.275486,1.0,1.0,0.0
cyl_001739,80.900024,300.93017,0.02566,0.101344,7.804696,1.0,1.0,0.0
cyl_001740,77.073442,325.100351,0.007316,0.184648,2.653422,1.0,1.0,0.0
cyl_001741,47.983821,303.153609,0.020748,0.063214,4.951034,1.0,1.0,0.0
cyl_001742,33.103288,203.022559,0.186273,0.035261,5.833502,1.0,1.0,0.0
cyl_001743,53.198181,523.307948,0.160357,0.026101,5.27108,1.0,1.0,0.0
cyl_001744,54.205448,757.399364,0.274422,0.112155,3.539475,1.0,1.0,0.0
cyl_001745,27.285474,471.04295,0.19422,0.093482,2.498512,1.0,1.0,0.0
cyl_001746,193.388914,291.276896,0.01305,0.089053,7.49247,1.0,1.0,0.0
cyl_001747,123.882829,286.541305,0.219349,0.040041,7.976873,1.0,1.0,0.0
cyl_001748,146.69649,314.442548,0.080025,0.031087,4.05479,1.0,1.0,0.0
cyl_001749,33.433411,517.441355,0.147797,0.252133,5.149652,1.0,1.0,0.0
cyl_001750,31.622076,261.636233,0.097536,0.030271,1.788576,1.0,1.0,0.0
cyl_001751,126.829296,595.357293,0.190187,0.23296,3.571894,1.0,1.0,0.0
cyl_001752,112.869679,357.89684,0.163051,0.094333,1.565503,1.0,1.0,0.0
cyl_001753,21.431399,540.958023,0.059525,0.17752,7.460406,1.0,1.0,0.0
cyl_001754,25.113474,314.084909,0.0525,0.045796,3.205125,1.0,1.0,0.0
cyl_001755,169.264307,395.976978,0.204081,0.203378,1.404717,1.0,1.0,0.0
cyl_001756,38.706725,632.321699,0.029965,0.156627,2.013506,1.0,1.0,0.0
cyl_001757,74.199153,375.916022,0.12092,0.182606,5.130905,1.0,1.0,0.0
cyl_001758,24.825201,368.453004,0.001494,0.108523,2.825217,1.0,1.0,0.0
cyl_001759,38.38801,579.97396,0.2102,0.004101,2.389612,1.0,1.0,0.0
cyl_001760,55.342753,310.980629,0.096713,0.107852,3.501082,1.0,1.0,0.0
cyl_001761,122.805122,407.841645,0.292132,0.035238,4.681641,1.0,1.0,0.0
cyl_001762,119.260305,585.881845,0.098902,0.029593,2.327499,1.0,1.0,0.0
cyl_001763,38.28982,432.61601,0.183192,0.013297,1.608825,1.0,1.0,0.0
cyl_001764,76.194696,369.287369,0.092128,0.258462,7.700997,1.0,1.0,0.0
cyl_001765,51.779462,282.536922,0.168068,0.275141,6.593294,1.0,1.0,0.0
cyl_001766,140.191733,301.035085,0.0704,0.061863,5.010116,1.0,1.0,0.0
cyl_001767,91.849088,227.979117,0.035969,0.026377,5.753668,1.0,1.0,0.0
cyl_001768,21.488435,369.75675,0.051522,0.105114,4.685862,1.0,1.0,0.0
cyl_001769,27.612386,807.41344,0.079318,0.227831,1.751253,1.0,1.0,0.0
cyl_001770,28.182862,245.433277,0.030225,0.285306,6.297789,1.0,1.0,0.0
cyl_001771,144.337984,628.03131,0.16243,0.166668,2.700384,1.0,1.0,0.0
cyl_001772,137.158028,976.910404,0.289226,0.289876,1.06275,1.0,1.0,0.0
cyl_001773,60.742268,383.287046,0.044862,0.157457,5.850939,1.0,1.0,0.0
cyl_001774,34.366557,280.811423,0.208321,0.188599,6.44429,1.0,1.0,0.0
cyl_001775,29.781531,284.175049,0.237328,0.16023,5.242288,1.0,1.0,0.0
cyl_001776,25.824108,772.167509,0.254984,0.13569,7.838403,1.0,1.0,0.0
cyl_001777,35.706366,208.378277,0.143683,0.134945,5.362705,1.0,1.0,0.0
cyl_001778,175.192279,420.132064,0.156423,0.050703,5.077692,1.0,1.0,0.0
cyl_001779,59.136492,688.576414,0.245449,0.281056,3.857368,1.0,1.0,0.0
cyl_001780,47.858496,203.82942,0.170997,0.225002,3.060698,1.0,1.0,0.0
cyl_001781,196.895945,521.141567,0.04623,0.265953,6.689743,1.0,1.0,0.0
cyl_001782,124.624778,962.036895,0.182672,0.198427,4.55136,1.0,1.0,0.0
cyl_001783,38.846401,233.829068,0.196873,0.293846,2.219173,1.0,1.0,0.0
cyl_001784,131.800687,211.564147,0.105382,0.188253,6.53961,1.0,1.0,0.0
cyl_001785,94.529065,975.523916,0.102369,0.136532,1.135346,1.0,1.0,0.0
cyl_001786,85.164631,239.784137,0.103791,0.103241,1.592192,1.0,1.0,0.0
cyl_001787,83.198605,996.931784,0.238374,0.004008,3.067674,1.0,1.0,0.0
cyl_001788,37.310182,393.298611,0.258393,0.287167,3.737744,1.0,1.0,0.0
cyl_001789,118.749431,904.424211,0.213158,0.052603,1.555139,1.0,1.0,0.0
cyl_001790,159.313657,447.957026,0.197716,0.07383,4.166897,1.0,1.0,0.0
cyl_001791,77.438173,443.67391,0.067183,0.106437,7.167927,1.0,1.0,0.0
cyl_001792,47.002901,445.582638,0.0096,0.008834,2.850069,1.0,1.0,0.0
cyl_001793,21.188519,834.442161,0.085323,0.284839,4.352533,1.0,1.0,0.0
cyl_001794,20.397982,963.728127,0.252671,0.212192,7.72936,1.0,1.0,0.0
cyl_001795,41.860157,284.530637,0.09641,0.01429,2.930841,1.0,1.0,0.0
cyl_001796,69.174029,285.513464,0.002442,0.133325,7.904814,1.0,1.0,0.0
cyl_001797,32.803467,311.608155,0.101733,0.116293,6.665388,1.0,1.0,0.0
cyl_001798,70.14195,634.841671,0.204623,0.15221,2.123545,1.0,1.0,0.0
cyl_001799,32.415456,256.648234,0.087442,0.21874,2.058823,1.0,1.0,0.0
cyl_001800,161.933899,350.421935,0.045011,0.129267,4.870689,1.0,1.0,0.0
cyl_001801,31.752719,978.943101,0.299824,0.209841,7.407743,1.0,1.0,0.0
cyl_001802,60.960316,373.281844,0.067853,0.133197,3.78023,1.0,1.0,0.0
cyl_001803,27.842979,784.348041,0.278897,0.219893,7.12781,1.0,1.0,0.0
cyl_001804,169.815102,491.736879,0.214044,0.144444,4.199539,1.0,1.0,0.0
cyl_001805,173.127185,287.870495,0.211343,0.168789,0.704383,1.0,1.0,0.0
cyl_001806,121.180132,938.691419,0.163205,0.024559,6.265825,1.0,1.0,0.0
cyl_001807,84.49356,955.369184,0.138718,0.175393,3.121436,1.0,1.0,0.0
cyl_001808,138.439057,400.088742,0.071285,0.277981,0.541534,1.0,1.0,0.0
cyl_001809,128.352128,323.117427,0.178177,0.175744,4.416705,1.0,1.0,0.0
cyl_001810,60.7674,336.237082,0.191432,0.062069,5.41403,1.0,1.0,0.0
cyl_001811,73.343341,809.265817,0.228338,0.182528,3.458066,1.0,1.0,0.0
cyl_001812,79.252055,449.116673,0.095717,0.164086,4.562421,1.0,1.0,0.0
cyl_001813,130.198891,434.246968,0.281994,0.24082,2.007177,1.0,1.0,0.0
cyl_001814,40.371237,458.743391,0.162209,0.047918,5.59329,1.0,1.0,0.0
cyl_001815,74.692984,209.181634,0.277701,0.131528,7.746767,1.0,1.0,0.0
cyl_001816,54.770388,308.058705,0.050766,0.102581,1.33992,1.0,1.0,0.0
cyl_001817,149.962411,309.216278,0.201529,0.218994,5.060968,1.0,1.0,0.0
cyl_001818,185.928634,306.492328,0.210633,0.033078,5.767411,1.0,1.0,0.0
cyl_001819,27.398065,281.685959,0.147011,0.088491,1.177148,1.0,1.0,0.0
cyl_001820,92.636029,359.991713,0.206232,0.201671,0.501818,1.0,1.0,0.0
cyl_001821,53.009088,461.065966,0.281141,0.246564,4.501379,1.0,1.0,0.0
cyl_001822,96.002846,487.476626,0.101004,0.049623,1.465746,1.0,1.0,0.0
cyl_001823,69.040566,337.824742,0.163597,0.250956,7.550923,1.0,1.0,0.0
cyl_001824,123.962534,328.970546,0.175662,0.096603,5.064214,1.0,1.0,0.0
cyl_001825,39.611081,429.524732,0.239609,0.182303,6.290358,1.0,1.0,0.0
cyl_001826,50.529348,320.406077,0.284067,0.21732,7.643985,1.0,1.0,0.0
cyl_001827,58.496295,613.027607,0.101114,0.161052,6.397171,1.0,1.0,0.0
cyl_001828,37.68769,517.023025,0.173923,0.073292,4.899342,1.0,1.0,0.0
cyl_001829,44.278944,270.66849,0.104958,0.216706,1.307024,1.0,1.0,0.0
cyl_001830,114.255127,617.650012,0.236036,0.193207,3.203558,1.0,1.0,0.0
cyl_001831,94.299766,430.360992,0.271861,0.015464,1.250147,1.0,1.0,0.0
cyl_001832,42.245498,609.979527,0.172379,0.250874,2.903838,1.0,1.0,0.0
cyl_001833,38.653513,958.981064,0.196595,0.141007,4.586334,1.0,1.0,0.0
cyl_001834,46.371946,374.165612,0.010272,0.161793,5.003077,1.0,1.0,0.0
cyl_001835,36.757107,626.375926,0.124662,0.007593,3.107049,1.0,1.0,0.0
cyl_001836,73.46595,422.110242,0.057474,0.24871,2.747774,1.0,1.0,0.0
cyl_001837,38.815323,463.685675,0.086716,0.063827,1.737145,1.0,1.0,0.0
cyl_001838,25.429106,520.011562,0.214308,0.079653,2.3449,1.0,1.0,0.0
cyl_001839,178.227971,293.061114,0.028679,0.286214,3.370074,1.0,1.0,0.0
cyl_001840,70.1818,296.778465,0.240123,0.077228,5.125319,1.0,1.0,0.0
cyl_001841,98.597772,364.350335,0.295901,0.094424,6.219126,1.0,1.0,0.0
cyl_001842,181.17748,330.21613,0.210415,0.273638,3.191802,1.0,1.0,0.0
cyl_001843,194.663596,908.802067,0.295737,0.269175,3.171813,1.0,1.0,0.0
cyl_001844,99.480994,242.95014,0.030025,0.152689,5.568437,1.0,1.0,0.0
cyl_001845,59.366795,456.589792,0.121532,0.247145,3.623775,1.0,1.0,0.0
cyl_001846,84.276513,440.170678,0.187412,0.221304,4.101886,1.0,1.0,0.0
cyl_001847,26.114339,330.851181,0.125635,0.040127,2.482816,1.0,1.0,0.0
cyl_001848,77.217317,372.864158,0.160144,0.233257,3.76397,1.0,1.0,0.0
cyl_001849,27.23604,815.812628,0.12545,0.224202,7.829527,1.0,1.0,0.0
cyl_001850,28.729415,390.159552,0.159156,0.287736,3.679784,1.0,1.0,0.0
cyl_001851,96.437649,631.637311,0.095917,0.254467,7.857914,1.0,1.0,0.0
cyl_001852,87.168946,914.314625,0.284699,0.160395,6.012726,1.0,1.0,0.0
cyl_001853,26.056122,694.922802,0.217675,0.021814,6.189019,1.0,1.0,0.0
cyl_001854,21.689513,384.222131,0.215959,0.290974,5.486489,1.0,1.0,0.0
cyl_001855,34.143709,545.65882,0.293836,0.09331,4.037214,1.0,1.0,0.0
cyl_001856,22.955206,565.559602,0.219718,0.076251,7.820004,1.0,1.0,0.0
cyl_001857,48.941845,607.227618,0.186307,0.197167,4.595733,1.0,1.0,0.0
cyl_001858,71.56265,395.692187,0.032186,0.133364,1.086483,1.0,1.0,0.0
cyl_001859,84.033415,342.50916,0.025236,0.126816,3.044808,1.0,1.0,0.0
cyl_001860,64.061814,216.961893,0.278191,0.176683,1.660852,1.0,1.0,0.0
cyl_001861,35.734339,288.055359,0.210867,0.092544,4.129488,1.0,1.0,0.0
cyl_001862,44.719895,225.180645,0.238226,0.037859,2.478204,1.0,1.0,0.0
cyl_001863,74.417263,610.374431,0.290086,0.047362,3.094525,1.0,1.0,0.0
cyl_001864,67.728045,865.820711,0.031398,0.078729,1.030756,1.0,1.0,0.0
cyl_001865,95.427509,999.826014,0.187301,0.260803,5.105299,1.0,1.0,0.0
cyl_001866,71.091789,463.811497,0.190044,0.083507,6.863783,1.0,1.0,0.0
cyl_001867,38.93974,591.789776,0.09875,0.025691,4.636895,1.0,1.0,0.0
cyl_001868,79.513674,483.934377,0.022825,0.169904,0.917472,1.0,1.0,0.0
cyl_001869,24.648439,556.795987,0.19914,0.176794,7.648325,1.0,1.0,0.0
cyl_001870,179.189641,544.222218,0.220112,0.170949,0.818823,1.0,1.0,0.0
cyl_001871,49.416539,392.669461,0.065679,0.043449,7.670105,1.0,1.0,0.0
cyl_001872,35.65617,207.459377,0.007905,0.097414,4.104243,1.0,1.0,0.0
cyl_001873,142.028942,225.472178,0.227937,0.064312,0.84524,1.0,1.0,0.0
cyl_001874,67.594801,626.74177,0.07067,0.021974,5.559132,1.0,1.0,0.0
cyl_001875,84.174017,245.269526,0.155546,0.24847,3.506466,1.0,1.0,0.0
cyl_001876,81.681272,535.398559,0.199419,0.279584,2.66399,1.0,1.0,0.0
cyl_001877,28.899216,526.455345,0.070551,0.051308,7.38445,1.0,1.0,0.0
cyl_001878,40.69481,699.054674,0.216109,0.283946,5.380862,1.0,1.0,0.0
cyl_001879,24.851943,213.166609,0.126144,0.104339,3.973106,1.0,1.0,0.0
cyl_001880,153.676228,466.618745,0.270585,0.022863,2.450136,1.0,1.0,0.0
cyl_001881,89.475911,840.756909,0.01546,0.070611,7.131116,1.0,1.0,0.0
cyl_001882,129.490452,701.056514,0.282487,0.018581,1.180492,1.0,1.0,0.0
cyl_001883,109.839918,847.831992,0.215108,0.23464,0.753373,1.0,1.0,0.0
cyl_001884,63.739755,486.156461,0.119459,0.25611,4.125296,1.0,1.0,0.0
cyl_001885,24.078916,425.096909,0.150651,0.103458,4.343396,1.0,1.0,0.0
cyl_001886,183.009405,470.31044,0.14018,0.215183,3.380904,1.0,1.0,0.0
cyl_001887,143.78666,264.05738,0.297319,0.030983,7.818084,1.0,1.0,0.0
cyl_001888,116.222865,658.255071,0.08715,0.125172,1.928174,1.0,1.0,0.0
cyl_001889,35.847458,252.291674,0.235146,0.296673,7.768463,1.0,1.0,0.0
cyl_001890,48.191314,647.926428,0.220442,0.026076,2.695664,1.0,1.0,0.0
cyl_001891,29.249411,313.415515,0.268048,0.171941,5.029214,1.0,1.0,0.0
cyl_001892,38.756878,730.787266,0.287167,0.181352,5.298973,1.0,1.0,0.0
cyl_001893,79.432562,246.086607,0.019052,0.080543,0.81556,1.0,1.0,0.0
cyl_001894,39.714151,371.686372,0.165836,0.249273,3.842704,1.0,1.0,0.0
cyl_001895,61.695443,554.491323,0.141772,0.122336,5.501286,1.0,1.0,0.0
cyl_001896,149.42238,479.010222,0.133383,0.191161,5.134638,1.0,1.0,0.0
cyl_001897,30.426415,228.927931,0.162082,0.211564,3.55253,1.0,1.0,0.0
cyl_001898,180.41461,485.348065,0.283696,0.048225,1.246997,1.0,1.0,0.0
cyl_001899,44.787669,538.565586,0.296209,0.072027,0.897392,1.0,1.0,0.0
cyl_001900,108.582633,407.256921,0.199221,0.201199,7.796176,1.0,1.0,0.0
